,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,name_sofascore,birth_ts,height,weight,preferred_foot,nationality,position_current,detailed_positions_current,market_value_current,contract_until_ts_current,popularity_score_current,position_standard,position_description,player_age_at_season,country,contract_end_date_current,goals_per_90,xg_per_90,np_goals_per_90,np_xg_per_90,assists_per_90,xa_per_90,shots_per_90,key_passes_per_90,involvement_per_90,finishing_efficiency,np_finishing_efficiency,playmaking_efficiency,shot_conversion,involvement_index,direct_contribution,expected_contribution,offensive_volume,value_per_goal,value_per_xg,value_per_contribution
250,ESP-La Liga,2425,Las Palmas,Marvin Park,4,2024,144,8863,D F M S,23,1008,0,0.2265,0,0.2265,0,1.2759,5,6,4,0,3.4733,2.176,Marvin Park,952387200.0,177,0,Right,Spain,D,"DR, RW",1100000.0,1845936000.0,630.0,Defender,Defender / versatile (can play Midfield/Forward),24.0,ESP,2028-06-30,0.0,0.02,0.0,0.02,0.0,0.114,0.446,0.536,0.504,0.0,0.0,0.0,0.0,5.649,0,1.502,11,0.0,4856512.0,0.0
251,ESP-La Liga,2425,Las Palmas,Mika Mármol,4,2024,144,10224,D M S,30,2398,0,0.4564,0,0.4564,1,1.5602,10,16,5,0,7.4674,6.8572,Mika Mármol,993945600.0,181,0,Left,Spain,D,"DC, DL",9100000.0,1782777600.0,768.0,Defender,Defender / Defensive Midfielder,23.0,ESP,2026-06-30,0.0,0.017,0.0,0.017,0.038,0.059,0.375,0.601,0.538,0.0,0.0,0.641,0.0,14.325,1,2.017,26,0.0,19938650.0,9100000.0
252,ESP-La Liga,2425,Las Palmas,Oliver McBurnie,4,2024,144,1736,F S,34,1835,3,6.0373,3,6.0373,6,3.4504,32,23,3,0,10.2381,1.5719,Oliver McBurnie,833846400.0,188,79,Right,Scotland,F,ST,2700000.0,1845936000.0,1048.0,Forward,Striker / Centre Forward,28.0,ESP,2028-06-30,0.147,0.296,0.147,0.296,0.294,0.169,1.569,1.128,0.579,0.497,0.497,1.739,0.094,11.81,9,9.488,55,900000.0,447220.0,300000.0
253,ESP-La Liga,2425,Las Palmas,Pejiño,4,2024,144,11746,S,1,12,0,0.0273,0,0.0273,0,0.0,1,0,0,0,0.0273,0.0,Pejiño,838598400.0,177,0,Left,Spain,M,"RW, MR",550000.0,1782777600.0,113.0,Forward,Striker,28.0,ESP,2026-06-30,0.0,0.205,0.0,0.205,0.0,0.0,7.5,0.0,0.205,0.0,0.0,0.0,0.0,0.027,0,0.027,1,0.0,20146520.0,0.0
254,ESP-La Liga,2425,Las Palmas,Sandro Ramírez,4,2024,144,2537,F M S,31,2086,9,4.299,8,3.5557,3,3.4986,52,28,6,0,7.4352,2.2196,Sandro Ramírez,805248000.0,175,71,Right,Spain,M,ST,935000.0,1782777600.0,901.0,Forward,Forward / Winger / Attacking Midfielder,29.0,ESP,2026-06-30,0.388,0.185,0.345,0.153,0.129,0.151,2.244,1.208,0.417,2.094,2.25,0.857,0.173,9.655,12,7.798,80,103889.0,217492.0,77917.0
255,ESP-La Liga,2425,Las Palmas,Scott McKenna,4,2024,144,10757,D S,29,2468,0,1.1913,0,1.1913,0,0.2465,10,4,5,1,4.783,4.2717,Scott McKenna,847756800.0,188,73,Left,Scotland,D,DC,3700000.0,1877472000.0,1008.0,Defender,Defender (secondary role / versatile),28.0,ESP,2029-06-30,0.0,0.043,0.0,0.043,0.0,0.009,0.365,0.146,0.33,0.0,0.0,0.0,0.0,9.055,0,1.438,14,0.0,3105851.0,0.0
256,ESP-La Liga,2425,Las Palmas,Sergio Viera,4,2024,144,13366,M S,2,92,0,0.018,0,0.018,0,0.0,1,0,1,0,0.0248,0.0248,Sergio Vieira,1115510400.0,0,0,0,Spain,M,,27000.0,1782777600.0,8.0,Midfielder,Midfielder (secondary/attacking),19.0,ESP,2026-06-30,0.0,0.018,0.0,0.018,0.0,0.0,0.978,0.0,0.049,0.0,0.0,0.0,0.0,0.05,0,0.018,1,0.0,1500000.0,0.0
257,ESP-La Liga,2425,Las Palmas,Stefan Bajcetic,4,2024,144,10723,D M S,14,986,1,0.1618,1,0.1618,0,0.2184,5,7,4,0,1.4334,1.2132,Stefan Bajčetić,1098403200.0,185,0,Right,Spain,M,MC,6800000.0,1814313600.0,10357.0,Defender,Defender / Defensive Midfielder,20.0,ESP,2027-06-30,0.091,0.015,0.091,0.015,0.0,0.02,0.456,0.639,0.242,6.18,6.18,0.0,0.2,2.647,1,0.38,12,6800000.0,42027194.0,6800000.0
258,ESP-La Liga,2425,Las Palmas,Valentín Pezzolesi,4,2024,144,12739,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Valentin Pezzolesi,1176681600.0,0,0,Right,Spain,D,,97000.0,1814313600.0,94.0,Forward,Striker,17.0,ESP,2027-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
259,ESP-La Liga,2425,Las Palmas,Viti Rozada,4,2024,144,12737,D S,29,2005,0,0.067,0,0.067,2,1.4214,3,12,5,0,4.2163,3.1731,Viti Rozada,874368000.0,171,0,Right,Spain,D,"DR, MR",1600000.0,1814313600.0,113.0,Defender,Defender (secondary role / versatile),27.0,ESP,2027-06-30,0.0,0.003,0.0,0.003,0.09,0.064,0.135,0.539,0.332,0.0,0.0,1.407,0.0,7.389,2,1.488,15,0.0,23880597.0,800000.0
260,ESP-La Liga,2425,Las Palmas,Álex Muñoz,4,2024,144,5137,D S,21,1443,3,1.1512,3,1.1512,0,0.5307,9,7,3,0,5.8567,4.9215,Álex Muñoz,775526400.0,185,74,Left,Spain,D,"DL, DC",1100000.0,1845936000.0,173.0,Defender,Defender (secondary role / versatile),30.0,ESP,2028-06-30,0.187,0.072,0.187,0.072,0.0,0.033,0.561,0.437,0.672,2.606,2.606,0.0,0.333,10.778,3,1.682,16,366667.0,955525.0,366667.0
261,ESP-La Liga,2425,Las Palmas,Álex Suárez,4,2024,144,11742,D,30,2498,0,0.3234,0,0.3234,0,0.186,6,3,11,0,3.2029,3.0801,Alex Suárez,725846400.0,179,0,Right,Spain,D,"DC, DR",540000.0,1845936000.0,249.0,Defender,Defender (generic),31.0,ESP,2028-06-30,0.0,0.012,0.0,0.012,0.0,0.007,0.216,0.108,0.226,0.0,0.0,0.0,0.0,6.283,0,0.509,9,0.0,1669759.0,0.0
262,ESP-La Liga,2425,Leganes,Adrià Alti,4,2024,159,11834,D M S,22,1645,0,0.2496,0,0.2496,0,0.5858,7,11,6,0,2.4437,2.0629,Adrià Altimira,985737600.0,170,0,Right,Spain,D,DR,1300000.0,1845936000.0,355.0,Defender,Defender / Defensive Midfielder,23.0,ESP,2028-06-30,0.0,0.014,0.0,0.014,0.0,0.032,0.383,0.602,0.247,0.0,0.0,0.0,0.0,4.507,0,0.835,18,0.0,5208333.0,0.0
263,ESP-La Liga,2425,Leganes,Aritz Arambarri,4,2024,159,7835,D,2,180,0,0.0417,0,0.0417,0,0.0,1,0,0,0,0.2693,0.2693,Aritz Arambarri,886204800.0,186,0,Right,Spain,D,DC,645000.0,1814313600.0,41.0,Defender,Defender (generic),26.0,ESP,2027-06-30,0.0,0.021,0.0,0.021,0.0,0.0,0.5,0.0,0.269,0.0,0.0,0.0,0.0,0.539,0,0.042,1,0.0,15467626.0,0.0
264,ESP-La Liga,2425,Leganes,Borna Barisic,4,2024,159,13437,D,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Borna Barišić,721353600.0,186,0,Left,Croatia,D,DL,630000.0,1782777600.0,1069.0,Defender,Defender (generic),32.0,ESP,2026-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
265,ESP-La Liga,2425,Leganes,Darko Brasanac,4,2024,159,5037,M S,30,1606,1,2.0545,1,2.0545,2,0.3227,12,9,4,0,3.9129,1.8967,Darko Brašanac,697852800.0,178,73,Right,Serbia,M,"MC, AM",415000.0,1782777600.0,200.0,Midfielder,Midfielder (secondary/attacking),32.0,ESP,2026-06-30,0.056,0.115,0.056,0.115,0.112,0.018,0.672,0.504,0.326,0.487,0.487,6.198,0.083,5.81,3,2.377,21,415000.0,201996.0,138333.0
266,ESP-La Liga,2425,Leganes,Diego García,4,2024,159,12794,F M S,28,1171,3,4.4012,3,4.4012,0,0.255,29,6,2,0,4.5476,0.9056,Diego García,956016000.0,188,0,Right,Spain,F,ST,1600000.0,1845936000.0,233.0,Forward,Forward / Winger / Attacking Midfielder,24.0,ESP,2028-06-30,0.231,0.338,0.231,0.338,0.0,0.02,2.229,0.461,0.419,0.682,0.682,0.0,0.103,5.453,3,4.656,35,533333.0,363537.0,533333.0
267,ESP-La Liga,2425,Leganes,Duk,4,2024,159,13438,M S,10,149,0,0.0315,0,0.0315,0,0.5542,2,5,1,0,0.5542,0.0,Duk,950659200.0,182,0,Right,Cape Verde,F,"ST, LW",2300000.0,1814313600.0,480.0,Midfielder,Midfielder (secondary/attacking),24.0,ESP,2027-06-30,0.0,0.019,0.0,0.019,0.0,0.335,1.208,3.02,0.335,0.0,0.0,0.0,0.0,0.554,0,0.586,7,0.0,73015873.0,0.0
268,ESP-La Liga,2425,Leganes,Enric Franquesa,4,2024,159,9765,D M S,12,612,1,0.3923,1,0.3923,0,0.057,4,2,1,0,0.8776,0.5427,Enric Franquesa,856915200.0,174,0,Left,Spain,D,DL,950000.0,1782777600.0,181.0,Defender,Defender / Defensive Midfielder,27.0,ESP,2026-06-30,0.147,0.058,0.147,0.058,0.0,0.008,0.588,0.294,0.209,2.549,2.549,0.0,0.25,1.42,1,0.449,6,950000.0,2421616.0,950000.0
